"id","about","label"
"716230","Experimental indie strategy game. Lead the group of Galactic Lords through 7 levels to discover the origin of a world-wide menace!
Features:
- Combined gameplay: turn-based map and real-time units combat.
- Elemental weakness system: Ice > Fire > Wood > Elec > Ice
- 6 playable Galactic Lords.
- 7 levels themed with different elements.
- Game save/load.
","action"
"1211360","This is a simple tower defend like game,click mouse left button to shoot enemies, make sure you don't get hurt.
Defeat Neomorph, fight with ladies!
Feature:
-8 different enemies
-4 characters
-7 itemes
-3 skills
","action"
"436390","Prison Run and Gun is a retro puzzle platformer with modern gameplay and mechanics.
The recent events in a state prison, involving Jake from 
Team
 
 was a perfect moment for some prisoners to escape - you are one of them.
Use your skills and the guns to break through 30 sections standing between you and the freedom !
","action"
"658550","Minimal physical puzzle with explosions. The player's goal to keep the blue ball on the platform for 3 seconds in order to pass the level.
▪ 60+ Levels
▪ Achievements
Trading Cards
Emoticons
Credits
""Zup!"" powered by Clickteam Fusion 2.5
The basis is taken an example of Sergio Andre
Special thanks to 
Snaws
Music by Ann Sharova
 
","action"
"1396380","36 achievements!
The player can choose from 2 characters - a swordwoman and an archer.
Several locations and bosses are available.
Skill tree - level up and become the strongest.
Quests - complete tasks and level up.
Nice ability animations.
 
","action"
"1311310","Escape from the hospital is a small quest puzzle. You find yourself in an abandoned hospital for unknown reasons and you have no choice but to start looking for a way out. On your way you will meet various monsters and not difficult puzzles. The playing time is about 30-40 minutes.
","action"
"498660","Inspired by two not so different worlds, Mind Spheres brings you an exclusive and awesome experience. A physics puzzle with minigolf + pinball unique mashup. Figure out puzzles in order to proceed to the next level.
Interactive objects and physics simulations;
50 different maps, difficulty increases every level;
Smooth piano music, relaxing sound design and visuals.
 
","action"
"1333500","Combat Mech VR
 is a casual VR shooter inspired by Mecha Animes. Made for fans who love playing with action figures:
 piloting a robot as if you are playing with an action figure; shoot or blast your way through enemy robots and spaceships
 all the actions takes place inside the roomscale area. No locomotion is needed
 simple control scheme. Only requires one controller to play
 
","action"
"1608210","Destroy all enemies, beware of deadly traps and sniper ambushes. Shoot the red barrels to blast your foes once and for all! Only the best of the best to defeat the evil Skull. Will you be able to defeat all rivals and get to the end?
Features:
- Old school gameplay
- Nice pixel art
- Nice soundtrack
","action"
"503900","Satisfy your hacking and slashing needs in colorful and mushy candy world. 
Crush those flying candies and fruits with candy canes and make Pappa Candy happy!
Avoid those nasty time bombs at all cost!
Experience the most fun you can have in virtual CandyLand.
More features to come on the request of player feedback!
Requires HTC Vive.
","action"
"1770360","Desert Magic Adventures is an endless arcade game with roguelike elements.
Play as a brave battle mage who passes through the desert catacombs
and searches for his way to freedom. Break through the crowds of dangerous enemies and improve
your magic skills.
Features:
- Random level generation.
- Leveling up the character.
- Nice graphics.
","action"
"1108190","In the hidden object adventure ""Victorian Mysteries: The Yellow Room"" a young woman is attacked and murdered in the middle of the night inside a locked room. There are only two ways out: a dead- bolted door and a single window blocked by iron bars. How did the murderer escape? Solve this perplexing conundrum and thrilling riddle...
","action"
"1470280","The Last of Anime is a cool open-world shooter. Your task is to clean up the destroyed city. A pistol, submachine gun and sniper rifle will help you defeat your enemies. Explore the area, fight with opponents and enjoy the beautiful scenery.
Features
 Beautiful character
 Three types of weapons
 Two types of dangerous enemies
 Dynamic gameplay
 Post-apocalyptic world
 
","action"
"654610","Mr. Dubstep is a fun platformer with many colorful levels. The goal of the game is avoiding obstacles with various mechanics.
You can jump, change gravity and dash forward. Use those mechanics to master different levels.
Game Features:
 25 Levels with 5 different themes
 3 mechanics: jump,dash,change gravity
 High Quality textures, 4K support
 Unlockable Characters
 
","action"
"419130","A Fighting game combined with a BRAWLER! 
With a huge sword, rocket launcher and a FLAMETHROWER! 
The game is a 3D, third-person, arcade-style, action-game that combines the tactical and skill-based combat of a Fighter with the progression, overwhelming odds, and awesome boss battles of an old-school Brawler!
","action"
"585690","Minimalism - platformer with a lot of levels, made in minimalist style - which is a cube protogonist. The game is a kind of labyrinth consisting of levels, to go between them you need to open the doors with collected keys.
Features:
- 30 increasing complexity as you progress through levels
- Minimalistic design
- Good music
","action"
"546090","Trip to Vinelands is an arcade retro hardcore maze wanderer minigame. A weird underground-indie experience for your desktop with original audio and art.
","action"
"1781350","Fireboy & Watergirl are back. This time you'll have the help of the forest fairies to complete 30 new levels.
In this platformer game you have to control both characters as well as the helping fairies in order to get to the finish doors of each level.
Solve the puzzles, beat the times and collect all the diamonds! 
Play alone or with a friend to join Fireboy and Watergirl in this adventure!
","action"
"710780","Tap to jump on moving platforms and travel the sky. Don’t fall, it hurts! Seriously!!
FEATURES:
- Addictive one-touch gameplay.
- 30 built-in characters with cute blocky style.
- Daily reward system.
- Easy achievments
- Custom achievements
","action"
"546090","Trip to Vinelands is an arcade retro hardcore maze wanderer minigame. A weird underground-indie experience for your desktop with original audio and art.
","action"
"675940","About:
SpaceShot - a complex arcade game in which you must destroy the alien invaders and collect bonuses. Three exciting game modes that do not let you get bored. This is an ideal game for killing time.
Game Features:
• Three exciting game modes 
• Items and bonuses
• Perfect game for killing time
• Pleasant graphics 
• More than 4500 achievements 
• Gamepad support
• Low price
","action"
"560710","Leap Up No Jutsu
 is a simple casual game will help you kill some time. Jump between two bamboo to void the falling spear.
Key Steam features:
- Runes!
- Achievements!
- Leaderboard!
- Five characters!
- Random weather!
","action"
"1993520","Seasons
 is a precision platform that the player must overcome the challenges of each season of the year and reach the end of the level.
 Simple and precise controls (jump, double-jump and dash) 
 Stunning pixel art and fluid animations, with 4 backgrounds each based on a season 
 Varied gameplay in more than 30 stages with different mechanics 
 
","action"
